3,-1.843
3,-1.129
3,-0.414
3,0.3
3,1.014
3,1.729
2.286,-1.843
2.286,-1.129
2.286,-0.414
2.286,0.3
2.286,1.014
2.286,1.729
1.572,-1.843
1.572,-1.129
1.572,-0.414
1.572,0.3
1.572,1.014
1.572,1.729
0.858,-1.843
0.858,-1.129
0.858,-0.414
0.858,0.3
0.858,1.014
0.858,1.729
0.143,-1.843
0.143,-1.129
0.143,-0.414
0.143,0.3
0.143,1.014
0.143,1.729
-0.571,-1.843
-0.571,-1.129
-0.571,-0.414
-0.571,0.3
-0.571,1.014
-0.571,1.729
-1.286,-1.843
-1.286,-1.129
-1.286,-0.414
-1.286,0.3
-1.286,1.014
-1.286,1.729
