47.0676,-1.93271
38.3351,-3.92584
49.915,-0.410016
17.275,0.292757
53.5656,-0.888422
49.055,1.68144
12.3796,-1.97774
42.6677,-1.741
32.8675,-5.51972
15.861,0.280352
24.8767,-7.81039
20.7158,-14.7115
46.752,-1.843
20.541,3.64164
33.1568,1.09746
14.472,0.270433
29.477,-0.782915
20.5195,8.93959
44.3425,-1.71636
43.588,-1.129
10.9437,-12.9874
13.0829,0.262828
9.80864,-5.07637
7.69423,5.65621
31.2059,-3.5344
34.2027,-1.00132
36.2868,0.100138
11.6179,0.257898
28.0548,-1.18088
21.8619,14.5983
36.167,-2.03244
32.1261,-1.73492
29.4181,-2.47074
10.0539,0.25589
18.9694,-8.69087
9.30007,7.89935
13.2311,0.0601653
18.7089,-12.3664
23.2755,-3.1653
8.63886,0.254521
11.4239,-10.346
15.6845,-8.77203
